id,department,department_id,amount,date,month,day,category,vendor,description,is_anomaly,anomaly_type
TXN-00447,Rural Development,DEPT-005,6.69,2025-07-11,7,11,subsidies,Vendor-015,Regular departmental expenditure,False,none
TXN-00976,Public Works - Nagpur,DEPT-011,4.94,2025-09-25,9,25,subsidies,Vendor-043,Regular departmental expenditure,False,none
TXN-00116,Education,DEPT-002,19.24,2025-04-21,4,21,infrastructure,Vendor-003,Regular departmental expenditure,False,none
TXN-00611,Water Resources,DEPT-007,9.85,2025-07-22,7,22,grants,Vendor-027,Regular departmental expenditure,False,none
TXN-00446,Rural Development,DEPT-005,23.66,2025-12-23,12,23,grants,Vendor-001,Regular departmental expenditure,False,none
TXN-00687,Women & Child Development,DEPT-008,9.38,2025-09-09,9,9,subsidies,Vendor-035,Regular departmental expenditure,False,none
TXN-00372,Rural Development,DEPT-005,10.3,2025-12-12,12,12,salaries,Vendor-034,Regular departmental expenditure,False,none
TXN-00003,Health & Family Welfare,DEPT-001,12.85,2025-06-22,6,22,salaries,Vendor-002,Regular departmental expenditure,False,none
TXN-00224,Road Transport & Highways,DEPT-003,28.26,2025-05-03,5,3,subsidies,Vendor-020,Regular departmental expenditure,False,none
TXN-00560,Water Resources,DEPT-007,14.49,2025-07-22,7,22,subsidies,Vendor-045,Regular departmental expenditure,False,none
TXN-00389,Rural Development,DEPT-005,8.85,2025-08-15,8,15,capital,Vendor-035,Regular departmental expenditure,False,none
TXN-00432,Rural Development,DEPT-005,4.06,2025-08-23,8,23,revenue,Vendor-027,Regular departmental expenditure,False,none
TXN-00739,Public Works - Pune,DEPT-009,3.06,2025-11-28,11,28,capital,Vendor-049,Regular departmental expenditure,False,none
TXN-01023,Primary Education - Pune,DEPT-012,7.79,2025-09-02,9,2,salaries,Vendor-005,Regular departmental expenditure,False,none
TXN-00933,Public Works - Nagpur,DEPT-011,4.17,2025-10-26,10,26,salaries,Vendor-008,Regular departmental expenditure,False,none
TXN-00699,Women & Child Development,DEPT-008,1.76,2025-06-20,6,20,subsidies,Vendor-030,Regular departmental expenditure,False,none
TXN-00165,Education,DEPT-002,36.0,2025-06-13,6,13,subsidies,Vendor-005,Regular departmental expenditure,False,none
TXN-00484,Urban Development,DEPT-006,12.01,2025-09-15,9,15,infrastructure,Vendor-011,Regular departmental expenditure,False,none
TXN-00575,Water Resources,DEPT-007,10.75,2025-05-18,5,18,revenue,Vendor-004,Regular departmental expenditure,False,none
TXN-00690,Women & Child Development,DEPT-008,3.34,2025-09-04,9,4,subsidies,Vendor-029,Regular departmental expenditure,False,none
TXN-00298,Agriculture & Farmers,DEPT-004,30.0,2025-12-07,12,7,salaries,Vendor-029,Regular departmental expenditure,False,none
TXN-00843,Public Works - Mumbai,DEPT-010,5.1,2025-06-03,6,3,salaries,Vendor-021,Regular departmental expenditure,False,none
TXN-00123,Education,DEPT-002,14.46,2025-04-18,4,18,capital,Vendor-011,Regular departmental expenditure,False,none
TXN-00553,Water Resources,DEPT-007,24.0,2025-07-05,7,5,grants,Vendor-044,Regular departmental expenditure,False,none
TXN-00087,Health & Family Welfare,DEPT-001,9.52,2025-05-19,5,19,grants,Vendor-050,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00172,Education,DEPT-002,16.83,2025-08-09,8,9,capital,Vendor-009,Regular departmental expenditure,False,none
TXN-00230,Road Transport & Highways,DEPT-003,7.44,2025-07-26,7,26,revenue,Vendor-029,Regular departmental expenditure,False,none
TXN-00464,Urban Development,DEPT-006,7.02,2025-10-07,10,7,subsidies,Vendor-047,Regular departmental expenditure,False,none
TXN-00731,Women & Child Development,DEPT-008,60.9,2025-07-04,7,4,capital,Vendor-018,Bulk procurement - emergency purchase,True,spending_spike
TXN-01087,Primary Education - Pune,DEPT-012,3.4,2025-09-18,9,18,revenue,Vendor-002,Regular departmental expenditure,False,none
TXN-00283,Agriculture & Farmers,DEPT-004,16.74,2025-06-16,6,16,subsidies,Vendor-033,Regular departmental expenditure,False,none
TXN-00971,Public Works - Nagpur,DEPT-011,3.97,2025-06-11,6,11,grants,Vendor-021,Regular departmental expenditure,False,none
TXN-00616,Water Resources,DEPT-007,5.56,2025-09-11,9,11,capital,Vendor-024,Regular departmental expenditure,False,none
TXN-00237,Road Transport & Highways,DEPT-003,14.19,2025-05-28,5,28,infrastructure,Vendor-043,Regular departmental expenditure,False,none
TXN-00758,Public Works - Pune,DEPT-009,2.2,2025-07-27,7,27,subsidies,Vendor-002,Regular departmental expenditure,False,none
TXN-00387,Rural Development,DEPT-005,6.51,2025-11-19,11,19,subsidies,Vendor-039,Regular departmental expenditure,False,none
TXN-00379,Rural Development,DEPT-005,10.29,2025-11-16,11,16,revenue,Vendor-036,Regular departmental expenditure,False,none
TXN-00035,Health & Family Welfare,DEPT-001,16.04,2025-04-01,4,1,grants,Vendor-002,Regular departmental expenditure,False,none
TXN-00708,Women & Child Development,DEPT-008,5.92,2025-08-21,8,21,infrastructure,Vendor-004,Regular departmental expenditure,False,none
TXN-00312,Agriculture & Farmers,DEPT-004,18.12,2025-06-24,6,24,capital,Vendor-017,Regular departmental expenditure,False,none
TXN-00200,Road Transport & Highways,DEPT-003,30.24,2025-12-21,12,21,capital,Vendor-010,Regular departmental expenditure,False,none
TXN-01039,Primary Education - Pune,DEPT-012,8.05,2025-07-25,7,25,subsidies,Vendor-026,Regular departmental expenditure,False,none
TXN-00669,Women & Child Development,DEPT-008,6.66,2025-09-07,9,7,salaries,Vendor-025,Regular departmental expenditure,False,none
TXN-00897,Public Works - Mumbai,DEPT-010,9.3,2025-08-17,8,17,subsidies,Vendor-025,Regular departmental expenditure,False,none
TXN-01053,Primary Education - Pune,DEPT-012,4.22,2025-09-26,9,26,subsidies,Vendor-001,Regular departmental expenditure,False,none
TXN-00905,Public Works - Mumbai,DEPT-010,5.64,2025-12-08,12,8,grants,Vendor-012,Regular departmental expenditure,False,none
TXN-00327,Agriculture & Farmers,DEPT-004,30.0,2025-05-19,5,19,infrastructure,Vendor-037,Regular departmental expenditure,False,none
TXN-00059,Health & Family Welfare,DEPT-001,48.0,2025-04-20,4,20,salaries,Vendor-021,Regular departmental expenditure,False,none
TXN-00994,Public Works - Nagpur,DEPT-011,4.51,2025-06-25,6,25,salaries,Vendor-031,Regular departmental expenditure,False,none
TXN-00736,Women & Child Development,DEPT-008,99.8,2025-12-20,12,20,subsidies,Vendor-031,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00112,Education,DEPT-002,7.37,2025-08-06,8,6,revenue,Vendor-044,Regular departmental expenditure,False,none
TXN-01018,Primary Education - Pune,DEPT-012,2.26,2025-09-12,9,12,capital,Vendor-045,Regular departmental expenditure,False,none
TXN-01025,Primary Education - Pune,DEPT-012,2.69,2025-06-20,6,20,infrastructure,Vendor-003,Regular departmental expenditure,False,none
TXN-00328,Agriculture & Farmers,DEPT-004,11.91,2025-11-09,11,9,grants,Vendor-003,Regular departmental expenditure,False,none
TXN-00993,Public Works - Nagpur,DEPT-011,4.14,2025-12-10,12,10,subsidies,Vendor-019,Regular departmental expenditure,False,none
TXN-00222,Road Transport & Highways,DEPT-003,10.31,2025-10-01,10,1,salaries,Vendor-019,Regular departmental expenditure,False,none
TXN-01009,Public Works - Nagpur,DEPT-011,100.0,2025-12-10,12,10,capital,Vendor-032,Capital expenditure - project payment,True,round_amount_fraud
TXN-00184,Education,DEPT-002,155.02,2025-10-27,10,27,salaries,Vendor-036,Bulk procurement - emergency purchase,True,spending_spike
TXN-00566,Water Resources,DEPT-007,9.59,2025-11-17,11,17,salaries,Vendor-038,Regular departmental expenditure,False,none
TXN-01070,Primary Education - Pune,DEPT-012,5.77,2025-10-28,10,28,subsidies,Vendor-049,Regular departmental expenditure,False,none
TXN-00688,Women & Child Development,DEPT-008,9.03,2025-11-27,11,27,revenue,Vendor-012,Regular departmental expenditure,False,none
TXN-00602,Water Resources,DEPT-007,10.81,2025-09-04,9,4,salaries,Vendor-037,Regular departmental expenditure,False,none
TXN-00078,Health & Family Welfare,DEPT-001,26.7,2025-10-03,10,3,subsidies,Vendor-026,Regular departmental expenditure,False,none
TXN-00189,Road Transport & Highways,DEPT-003,14.13,2025-05-27,5,27,grants,Vendor-036,Regular departmental expenditure,False,none
TXN-00166,Education,DEPT-002,33.71,2025-09-26,9,26,infrastructure,Vendor-004,Regular departmental expenditure,False,none
TXN-00075,Health & Family Welfare,DEPT-001,13.6,2025-04-15,4,15,revenue,Vendor-032,Regular departmental expenditure,False,none
TXN-00899,Public Works - Mumbai,DEPT-010,18.0,2025-05-14,5,14,infrastructure,Vendor-018,Regular departmental expenditure,False,none
TXN-00284,Agriculture & Farmers,DEPT-004,10.44,2025-12-13,12,13,grants,Vendor-045,Regular departmental expenditure,False,none
TXN-00482,Urban Development,DEPT-006,8.17,2025-07-17,7,17,grants,Vendor-028,Regular departmental expenditure,False,none
TXN-01036,Primary Education - Pune,DEPT-012,2.55,2025-09-02,9,2,grants,Vendor-019,Regular departmental expenditure,False,none
TXN-00115,Education,DEPT-002,15.18,2025-12-17,12,17,infrastructure,Vendor-015,Regular departmental expenditure,False,none
TXN-00383,Rural Development,DEPT-005,6.63,2025-09-01,9,1,subsidies,Vendor-045,Regular departmental expenditure,False,none
TXN-00538,Urban Development,DEPT-006,7.91,2025-12-15,12,15,infrastructure,Vendor-015,Regular departmental expenditure,False,none
TXN-00331,Agriculture & Farmers,DEPT-004,4.92,2025-07-28,7,28,revenue,Vendor-049,Regular departmental expenditure,False,none
TXN-00152,Education,DEPT-002,20.77,2025-06-15,6,15,capital,Vendor-037,Regular departmental expenditure,False,none
TXN-00686,Women & Child Development,DEPT-008,9.21,2025-06-06,6,6,salaries,Vendor-008,Regular departmental expenditure,False,none
TXN-00849,Public Works - Mumbai,DEPT-010,10.65,2025-05-27,5,27,infrastructure,Vendor-018,Regular departmental expenditure,False,none
TXN-00439,Rural Development,DEPT-005,9.17,2025-12-20,12,20,salaries,Vendor-038,Regular departmental expenditure,False,none
TXN-00948,Public Works - Nagpur,DEPT-011,4.5,2025-06-17,6,17,grants,Vendor-019,Regular departmental expenditure,False,none
TXN-00126,Education,DEPT-002,27.78,2025-04-21,4,21,infrastructure,Vendor-028,Regular departmental expenditure,False,none
TXN-00285,Agriculture & Farmers,DEPT-004,21.31,2025-09-28,9,28,salaries,Vendor-043,Regular departmental expenditure,False,none
TXN-01099,Primary Education - Pune,DEPT-012,4.86,2025-10-15,10,15,capital,Vendor-042,Repeat vendor contract payment,True,vendor_concentration
TXN-00215,Road Transport & Highways,DEPT-003,22.63,2025-05-28,5,28,capital,Vendor-023,Regular departmental expenditure,False,none
TXN-00914,Public Works - Mumbai,DEPT-010,58.62,2025-07-26,7,26,capital,Vendor-032,Bulk procurement - emergency purchase,True,spending_spike
TXN-00920,Public Works - Mumbai,DEPT-010,99.85,2025-06-26,6,26,capital,Vendor-027,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00518,Urban Development,DEPT-006,4.38,2025-07-05,7,5,salaries,Vendor-008,Regular departmental expenditure,False,none
TXN-00921,Public Works - Nagpur,DEPT-011,3.11,2025-05-23,5,23,revenue,Vendor-020,Regular departmental expenditure,False,none
TXN-00548,Urban Development,DEPT-006,7.63,2025-04-09,4,9,capital,Vendor-042,Repeat vendor contract payment,True,vendor_concentration
TXN-00546,Urban Development,DEPT-006,13.27,2025-12-27,12,27,subsidies,Vendor-042,Repeat vendor contract payment,True,vendor_concentration
TXN-00522,Urban Development,DEPT-006,17.22,2025-04-23,4,23,salaries,Vendor-032,Regular departmental expenditure,False,none
TXN-00155,Education,DEPT-002,5.05,2025-12-13,12,13,revenue,Vendor-047,Regular departmental expenditure,False,none
TXN-00007,Health & Family Welfare,DEPT-001,24.64,2025-12-07,12,7,revenue,Vendor-004,Regular departmental expenditure,False,none
TXN-00173,Education,DEPT-002,99.76,2025-10-03,10,3,capital,Vendor-030,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00703,Women & Child Development,DEPT-008,4.09,2025-07-20,7,20,revenue,Vendor-011,Regular departmental expenditure,False,none
TXN-00273,Road Transport & Highways,DEPT-003,49.74,2025-05-17,5,17,grants,Vendor-024,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00554,Water Resources,DEPT-007,15.37,2025-04-21,4,21,salaries,Vendor-009,Regular departmental expenditure,False,none
TXN-00595,Water Resources,DEPT-007,6.26,2025-04-13,4,13,revenue,Vendor-005,Regular departmental expenditure,False,none
TXN-00500,Urban Development,DEPT-006,11.88,2025-05-05,5,5,grants,Vendor-023,Regular departmental expenditure,False,none
TXN-00592,Water Resources,DEPT-007,24.0,2025-11-01,11,1,capital,Vendor-047,Regular departmental expenditure,False,none
TXN-01008,Public Works - Nagpur,DEPT-011,9.5,2025-12-02,12,2,capital,Vendor-012,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00722,Women & Child Development,DEPT-008,9.45,2025-09-21,9,21,capital,Vendor-016,Regular departmental expenditure,False,none
TXN-00584,Water Resources,DEPT-007,15.82,2025-08-21,8,21,infrastructure,Vendor-049,Regular departmental expenditure,False,none
TXN-00691,Women & Child Development,DEPT-008,7.6,2025-05-02,5,2,salaries,Vendor-042,Regular departmental expenditure,False,none
TXN-00232,Road Transport & Highways,DEPT-003,11.86,2025-07-09,7,9,infrastructure,Vendor-034,Regular departmental expenditure,False,none
TXN-00111,Education,DEPT-002,11.45,2025-04-25,4,25,capital,Vendor-038,Regular departmental expenditure,False,none
TXN-00987,Public Works - Nagpur,DEPT-011,2.06,2025-05-13,5,13,grants,Vendor-029,Regular departmental expenditure,False,none
TXN-00305,Agriculture & Farmers,DEPT-004,10.39,2025-08-24,8,24,subsidies,Vendor-003,Regular departmental expenditure,False,none
TXN-00974,Public Works - Nagpur,DEPT-011,3.88,2025-05-22,5,22,grants,Vendor-011,Regular departmental expenditure,False,none
TXN-01063,Primary Education - Pune,DEPT-012,4.88,2025-10-09,10,9,infrastructure,Vendor-021,Regular departmental expenditure,False,none
TXN-00519,Urban Development,DEPT-006,7.2,2025-11-18,11,18,revenue,Vendor-020,Regular departmental expenditure,False,none
TXN-00612,Water Resources,DEPT-007,7.53,2025-08-02,8,2,grants,Vendor-045,Regular departmental expenditure,False,none
TXN-00870,Public Works - Mumbai,DEPT-010,5.95,2025-11-28,11,28,revenue,Vendor-039,Regular departmental expenditure,False,none
TXN-00991,Public Works - Nagpur,DEPT-011,4.14,2025-07-23,7,23,infrastructure,Vendor-011,Regular departmental expenditure,False,none
TXN-00945,Public Works - Nagpur,DEPT-011,12.0,2025-08-26,8,26,subsidies,Vendor-006,Regular departmental expenditure,False,none
TXN-00270,Road Transport & Highways,DEPT-003,58.25,2026-03-25,3,25,capital,Vendor-026,Urgent year-end fund utilization,True,march_dumping
TXN-01016,Primary Education - Pune,DEPT-012,3.12,2025-10-13,10,13,grants,Vendor-016,Regular departmental expenditure,False,none
TXN-00547,Urban Development,DEPT-006,70.34,2025-07-14,7,14,salaries,Vendor-038,Bulk procurement - emergency purchase,True,spending_spike
TXN-00951,Public Works - Nagpur,DEPT-011,11.11,2025-09-26,9,26,infrastructure,Vendor-037,Regular departmental expenditure,False,none
TXN-00492,Urban Development,DEPT-006,7.16,2025-12-20,12,20,capital,Vendor-036,Regular departmental expenditure,False,none
TXN-00217,Road Transport & Highways,DEPT-003,16.74,2025-10-03,10,3,grants,Vendor-008,Regular departmental expenditure,False,none
TXN-01056,Primary Education - Pune,DEPT-012,3.09,2025-12-18,12,18,subsidies,Vendor-029,Regular departmental expenditure,False,none
TXN-00324,Agriculture & Farmers,DEPT-004,24.15,2025-05-22,5,22,subsidies,Vendor-023,Regular departmental expenditure,False,none
TXN-00361,Agriculture & Farmers,DEPT-004,68.0,2026-03-26,3,26,infrastructure,Vendor-050,Urgent year-end fund utilization,True,march_dumping
TXN-00216,Road Transport & Highways,DEPT-003,15.1,2025-10-28,10,28,revenue,Vendor-007,Regular departmental expenditure,False,none
TXN-00384,Rural Development,DEPT-005,9.28,2025-10-22,10,22,infrastructure,Vendor-021,Regular departmental expenditure,False,none
TXN-00144,Education,DEPT-002,11.82,2025-09-21,9,21,infrastructure,Vendor-001,Regular departmental expenditure,False,none
TXN-00318,Agriculture & Farmers,DEPT-004,17.22,2025-10-12,10,12,capital,Vendor-040,Regular departmental expenditure,False,none
TXN-00367,Agriculture & Farmers,DEPT-004,108.31,2025-10-15,10,15,grants,Vendor-021,Bulk procurement - emergency purchase,True,spending_spike
TXN-00894,Public Works - Mumbai,DEPT-010,9.77,2025-04-22,4,22,subsidies,Vendor-033,Regular departmental expenditure,False,none
TXN-00467,Urban Development,DEPT-006,7.54,2025-06-10,6,10,revenue,Vendor-043,Regular departmental expenditure,False,none
TXN-01060,Primary Education - Pune,DEPT-012,2.64,2025-04-26,4,26,revenue,Vendor-023,Regular departmental expenditure,False,none
TXN-00827,Public Works - Pune,DEPT-009,36.93,2026-03-30,3,30,capital,Vendor-032,Urgent year-end fund utilization,True,march_dumping
TXN-00726,Women & Child Development,DEPT-008,90.64,2025-06-04,6,4,capital,Vendor-017,Bulk procurement - emergency purchase,True,spending_spike
TXN-00979,Public Works - Nagpur,DEPT-011,4.56,2025-04-17,4,17,subsidies,Vendor-021,Regular departmental expenditure,False,none
TXN-00325,Agriculture & Farmers,DEPT-004,10.77,2025-06-26,6,26,grants,Vendor-046,Regular departmental expenditure,False,none
TXN-00192,Road Transport & Highways,DEPT-003,13.54,2025-10-15,10,15,revenue,Vendor-046,Regular departmental expenditure,False,none
TXN-00852,Public Works - Mumbai,DEPT-010,8.1,2025-09-19,9,19,capital,Vendor-007,Regular departmental expenditure,False,none
TXN-00886,Public Works - Mumbai,DEPT-010,16.91,2025-11-25,11,25,salaries,Vendor-032,Regular departmental expenditure,False,none
TXN-00587,Water Resources,DEPT-007,6.91,2025-12-21,12,21,infrastructure,Vendor-030,Regular departmental expenditure,False,none
TXN-00594,Water Resources,DEPT-007,20.09,2025-11-02,11,2,subsidies,Vendor-012,Regular departmental expenditure,False,none
TXN-00099,Education,DEPT-002,27.4,2025-07-21,7,21,capital,Vendor-039,Regular departmental expenditure,False,none
TXN-00698,Women & Child Development,DEPT-008,6.63,2025-05-19,5,19,capital,Vendor-032,Regular departmental expenditure,False,none
TXN-00707,Women & Child Development,DEPT-008,11.92,2025-10-15,10,15,revenue,Vendor-040,Regular departmental expenditure,False,none
TXN-00582,Water Resources,DEPT-007,11.54,2025-09-03,9,3,infrastructure,Vendor-040,Regular departmental expenditure,False,none
TXN-00375,Rural Development,DEPT-005,10.94,2025-08-23,8,23,grants,Vendor-016,Regular departmental expenditure,False,none
TXN-00106,Education,DEPT-002,18.86,2025-07-06,7,6,subsidies,Vendor-031,Regular departmental expenditure,False,none
TXN-00732,Women & Child Development,DEPT-008,99.58,2025-11-14,11,14,infrastructure,Vendor-033,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00871,Public Works - Mumbai,DEPT-010,3.7,2025-07-05,7,5,revenue,Vendor-022,Regular departmental expenditure,False,none
TXN-00634,Water Resources,DEPT-007,58.2,2026-03-31,3,31,subsidies,Vendor-031,Urgent year-end fund utilization,True,march_dumping
TXN-00013,Health & Family Welfare,DEPT-001,22.31,2025-11-14,11,14,subsidies,Vendor-040,Regular departmental expenditure,False,none
TXN-00665,Women & Child Development,DEPT-008,10.43,2025-07-24,7,24,salaries,Vendor-043,Regular departmental expenditure,False,none
TXN-00130,Education,DEPT-002,10.16,2025-05-28,5,28,revenue,Vendor-034,Regular departmental expenditure,False,none
TXN-00493,Urban Development,DEPT-006,5.59,2025-11-10,11,10,infrastructure,Vendor-031,Regular departmental expenditure,False,none
TXN-00209,Road Transport & Highways,DEPT-003,17.62,2025-11-19,11,19,infrastructure,Vendor-032,Regular departmental expenditure,False,none
TXN-00183,Education,DEPT-002,59.62,2026-03-31,3,31,salaries,Vendor-047,Urgent year-end fund utilization,True,march_dumping
TXN-00748,Public Works - Pune,DEPT-009,2.61,2025-04-02,4,2,infrastructure,Vendor-005,Regular departmental expenditure,False,none
TXN-01048,Primary Education - Pune,DEPT-012,2.84,2025-08-22,8,22,subsidies,Vendor-038,Regular departmental expenditure,False,none
TXN-00434,Rural Development,DEPT-005,8.25,2025-08-01,8,1,salaries,Vendor-021,Regular departmental expenditure,False,none
TXN-00799,Public Works - Pune,DEPT-009,10.33,2025-04-18,4,18,revenue,Vendor-013,Regular departmental expenditure,False,none
TXN-00089,Health & Family Welfare,DEPT-001,157.54,2026-03-29,3,29,salaries,Vendor-011,Urgent year-end fund utilization,True,march_dumping
TXN-00735,Women & Child Development,DEPT-008,9.74,2025-09-08,9,8,infrastructure,Vendor-013,Procurement payment - vendor invoice,True,threshold_structuring
TXN-01015,Primary Education - Pune,DEPT-012,6.19,2025-07-18,7,18,infrastructure,Vendor-003,Regular departmental expenditure,False,none
TXN-00197,Road Transport & Highways,DEPT-003,10.67,2025-08-26,8,26,infrastructure,Vendor-036,Regular departmental expenditure,False,none
TXN-00179,Education,DEPT-002,177.45,2025-11-07,11,7,infrastructure,Vendor-040,Bulk procurement - emergency purchase,True,spending_spike
TXN-00791,Public Works - Pune,DEPT-009,14.4,2025-08-23,8,23,salaries,Vendor-032,Regular departmental expenditure,False,none
TXN-00572,Water Resources,DEPT-007,7.44,2025-11-08,11,8,salaries,Vendor-045,Regular departmental expenditure,False,none
TXN-00199,Road Transport & Highways,DEPT-003,17.99,2025-11-15,11,15,salaries,Vendor-047,Regular departmental expenditure,False,none
TXN-00308,Agriculture & Farmers,DEPT-004,30.0,2025-09-21,9,21,salaries,Vendor-002,Regular departmental expenditure,False,none
TXN-00073,Health & Family Welfare,DEPT-001,7.27,2025-04-24,4,24,grants,Vendor-028,Regular departmental expenditure,False,none
TXN-00549,Urban Development,DEPT-006,50.0,2025-08-03,8,3,grants,Vendor-041,Capital expenditure - project payment,True,round_amount_fraud
TXN-00653,Women & Child Development,DEPT-008,7.49,2025-10-28,10,28,capital,Vendor-035,Regular departmental expenditure,False,none
TXN-00376,Rural Development,DEPT-005,24.0,2025-08-28,8,28,capital,Vendor-036,Regular departmental expenditure,False,none
TXN-00485,Urban Development,DEPT-006,10.48,2025-05-03,5,3,salaries,Vendor-043,Regular departmental expenditure,False,none
TXN-00267,Road Transport & Highways,DEPT-003,200.0,2025-08-05,8,5,subsidies,Vendor-043,Capital expenditure - project payment,True,round_amount_fraud
TXN-00990,Public Works - Nagpur,DEPT-011,3.43,2025-12-20,12,20,capital,Vendor-032,Regular departmental expenditure,False,none
TXN-00521,Urban Development,DEPT-006,4.11,2025-05-11,5,11,infrastructure,Vendor-033,Regular departmental expenditure,False,none
TXN-00768,Public Works - Pune,DEPT-009,11.97,2025-07-13,7,13,capital,Vendor-023,Regular departmental expenditure,False,none
TXN-01054,Primary Education - Pune,DEPT-012,3.25,2025-10-18,10,18,capital,Vendor-035,Regular departmental expenditure,False,none
TXN-00067,Health & Family Welfare,DEPT-001,15.15,2025-06-23,6,23,subsidies,Vendor-034,Regular departmental expenditure,False,none
TXN-01032,Primary Education - Pune,DEPT-012,8.22,2025-08-13,8,13,infrastructure,Vendor-043,Regular departmental expenditure,False,none
TXN-00617,Water Resources,DEPT-007,24.0,2025-12-19,12,19,revenue,Vendor-017,Regular departmental expenditure,False,none
TXN-00938,Public Works - Nagpur,DEPT-011,5.52,2025-08-15,8,15,capital,Vendor-022,Regular departmental expenditure,False,none
TXN-00772,Public Works - Pune,DEPT-009,6.76,2025-06-04,6,4,grants,Vendor-013,Regular departmental expenditure,False,none
TXN-00525,Urban Development,DEPT-006,5.3,2025-05-04,5,4,subsidies,Vendor-038,Regular departmental expenditure,False,none
TXN-00623,Water Resources,DEPT-007,15.57,2025-09-22,9,22,grants,Vendor-003,Regular departmental expenditure,False,none
TXN-00079,Health & Family Welfare,DEPT-001,37.68,2025-12-14,12,14,subsidies,Vendor-005,Regular departmental expenditure,False,none
TXN-00788,Public Works - Pune,DEPT-009,8.13,2025-04-17,4,17,salaries,Vendor-009,Regular departmental expenditure,False,none
TXN-00247,Road Transport & Highways,DEPT-003,15.0,2025-04-17,4,17,revenue,Vendor-049,Regular departmental expenditure,False,none
TXN-00143,Education,DEPT-002,12.0,2025-06-21,6,21,salaries,Vendor-018,Regular departmental expenditure,False,none
TXN-00272,Road Transport & Highways,DEPT-003,178.2,2025-07-26,7,26,salaries,Vendor-049,Bulk procurement - emergency purchase,True,spending_spike
TXN-00154,Education,DEPT-002,7.87,2025-12-17,12,17,salaries,Vendor-020,Regular departmental expenditure,False,none
TXN-00621,Water Resources,DEPT-007,17.91,2025-11-19,11,19,infrastructure,Vendor-003,Regular departmental expenditure,False,none
TXN-00191,Road Transport & Highways,DEPT-003,10.31,2025-11-06,11,6,infrastructure,Vendor-008,Regular departmental expenditure,False,none
TXN-00516,Urban Development,DEPT-006,8.98,2025-06-05,6,5,grants,Vendor-011,Regular departmental expenditure,False,none
TXN-00015,Health & Family Welfare,DEPT-001,48.0,2025-12-28,12,28,subsidies,Vendor-045,Regular departmental expenditure,False,none
TXN-00479,Urban Development,DEPT-006,5.98,2025-09-24,9,24,salaries,Vendor-012,Regular departmental expenditure,False,none
TXN-00381,Rural Development,DEPT-005,6.12,2025-10-12,10,12,revenue,Vendor-039,Regular departmental expenditure,False,none
TXN-00600,Water Resources,DEPT-007,9.82,2025-06-23,6,23,infrastructure,Vendor-004,Regular departmental expenditure,False,none
TXN-00956,Public Works - Nagpur,DEPT-011,7.07,2025-09-18,9,18,revenue,Vendor-005,Regular departmental expenditure,False,none
TXN-00274,Road Transport & Highways,DEPT-003,49.68,2025-12-09,12,9,infrastructure,Vendor-004,Procurement payment - vendor invoice,True,threshold_structuring
TXN-00756,Public Works - Pune,DEPT-009,4.0,2025-08-02,8,2,infrastructure,Vendor-003,Regular departmental expenditure,False,none
TXN-00542,Urban Development,DEPT-006,49.77,2025-09-14,9,14,salaries,Vendor-036,Procurement payment - vendor invoice,True,threshold_structuring
TXN-01034,Primary Education - Pune,DEPT-012,3.55,2025-12-20,12,20,grants,Vendor-048,Regular departmental expenditure,False,none
TXN-01002,Public Works - Nagpur,DEPT-011,25.07,2026-03-26,3,26,grants,Vendor-043,Urgent year-end fund utilization,True,march_dumping
TXN-00287,Agriculture & Farmers,DEPT-004,9.53,2025-10-18,10,18,subsidies,Vendor-002,Regular departmental expenditure,False,none
TXN-00551,Urban Development,DEPT-006,74.74,2025-09-09,9,9,salaries,Vendor-016,Bulk procurement - emergency purchase,True,spending_spike
TXN-00048,Health & Family Welfare,DEPT-001,11.74,2025-11-20,11,20,grants,Vendor-049,Regular departmental expenditure,False,none
TXN-00873,Public Works - Mumbai,DEPT-010,2.87,2025-08-06,8,6,revenue,Vendor-040,Regular departmental expenditure,False,none
TXN-00021,Health & Family Welfare,DEPT-001,32.16,2025-09-27,9,27,grants,Vendor-001,Regular departmental expenditure,False,none
TXN-00045,Health & Family Welfare,DEPT-001,22.41,2025-04-02,4,2,capital,Vendor-048,Regular departmental expenditure,False,none
TXN-01082,Primary Education - Pune,DEPT-012,5.81,2025-09-15,9,15,salaries,Vendor-043,Regular departmental expenditure,False,none
TXN-00872,Public Works - Mumbai,DEPT-010,3.92,2025-07-18,7,18,infrastructure,Vendor-024,Regular departmental expenditure,False,none
TXN-00930,Public Works - Nagpur,DEPT-011,5.58,2025-07-17,7,17,grants,Vendor-005,Regular departmental expenditure,False,none
TXN-00481,Urban Development,DEPT-006,5.09,2025-10-17,10,17,capital,Vendor-018,Regular departmental expenditure,False,none
TXN-01066,Primary Education - Pune,DEPT-012,4.14,2025-05-12,5,12,infrastructure,Vendor-037,Regular departmental expenditure,False,none
TXN-00841,Public Works - Mumbai,DEPT-010,13.77,2025-08-03,8,3,infrastructure,Vendor-038,Regular departmental expenditure,False,none
